X1,DateTime_Serial,Pressure,Temperature,Conductivity,Date,Salinity,Site
312,42971.5,1199.108,20.38,25.72,2017-08-24T08:00:00Z,12.4334281355634,1
313,42971.54,1477.18,23.92,14.804,2017-08-24T08:57:36Z,12.6588368864438,1
314,42971.58,1534.27,26.833,30.69,2017-08-24T09:55:12Z,1.86259995984068,1
315,42971.63,1491.24,26.62,12.852,2017-08-24T11:07:11Z,19.3991549601784,1
316,42971.67,1436.59,18.87,13.49,2017-08-24T12:04:47Z,1.72605027977001,1
317,42971.71,1186.217,24.1,18.25,2017-08-24T13:02:24Z,10.3009642508518,1
318,42971.75,1122.75,14.097,25.01,2017-08-24T14:00:00Z,8.15538012919485,1
319,42971.79,1190.533,21.933,26.33,2017-08-24T14:57:36Z,13.7269534399965,1
320,42971.83,1097.433,26.84,20.55,2017-08-24T15:55:12Z,21.7106381526773,1
321,42971.88,1489.99,20.96,31.56,2017-08-24T17:07:11Z,17.9747319934758,1
322,42971.92,1517.04,8.63,22.856,2017-08-24T18:04:47Z,11.7815324297821,1
323,42971.96,1513.36,22.25,35.296,2017-08-24T19:02:24Z,19.0647689858999,1
324,42972,1521.38,23.48,28.57,2017-08-24T20:00:00Z,15.0849789321766,1
325,42972.04,1487.26,25.077,12.116,2017-08-24T20:57:36Z,19.9519638574038,1
326,42972.08,1178.4,18.99,37.5,2017-08-24T21:55:12Z,13.8513552394341,1
327,42972.13,1453.07,23.06,13.12,2017-08-24T23:07:11Z,22.9574852551279,1
328,42972.17,1175.892,19.85,27.38,2017-08-25T00:04:47Z,18.1753124428716,1
329,42972.21,1468.47,19.77,25.488,2017-08-25T01:02:24Z,18.1638165724671,1
330,42972.25,1088.917,27.017,10.56,2017-08-25T02:00:00Z,18.9970410270164,1
331,42972.29,1468.51,14.45,20.864,2017-08-25T02:57:36Z,19.3708865507621,1
332,42972.33,1067.567,20.51,26.26,2017-08-25T03:55:12Z,9.20699665056694,1
333,42972.38,1493.92,30.157,15.908,2017-08-25T05:07:11Z,21.8807918786273,1
334,42972.42,1485.7,10.96,19.5,2017-08-25T06:04:47Z,15.5967959632845,1
335,42972.46,1122.283,28.717,38.16,2017-08-25T07:02:24Z,3.82512160217247,1
336,42972.5,1510.94,21.04,34.728,2017-08-25T08:00:00Z,11.2379879957381,1
337,42972.54,1497.36,27.71,13.532,2017-08-25T08:57:36Z,18.0265825459607,1
338,42972.58,1504.55,20.74,9.32,2017-08-25T09:55:12Z,8.44104962956516,1
339,42972.63,1527.62,23.15,10.664,2017-08-25T11:07:11Z,7.74077379206082,1
340,42972.67,1492.11,26.89,16.07,2017-08-25T12:04:47Z,14.0743292253083,1
341,42972.71,1203.542,29.543,29.168,2017-08-25T13:02:24Z,18.2132963178811,1
342,42972.75,NA,23.57,32.852,2017-08-25T14:00:00Z,16.3453481272931,1
343,42972.79,1154.892,17.81,23.972,2017-08-25T14:57:36Z,10.0629693669682,1
344,42972.83,1091.658,11.88,35.06,2017-08-25T15:55:12Z,1.94778929612252,1
345,42972.88,1504.53,15.52,30.796,2017-08-25T17:07:11Z,17.5392359545448,1
346,42972.92,1508.59,NA,10.84,2017-08-25T18:04:47Z,20.3104653896442,1
347,42972.96,1501.84,5.42,23.6,2017-08-25T19:02:24Z,19.5478164722398,1
348,42973,1509.1,9.74,7.81,2017-08-25T20:00:00Z,10.8421317686435,1
349,42973.04,1502.27,31.12,19.852,2017-08-25T20:57:36Z,18.31603290177,1
350,42973.08,1517.62,26.87,12.91,2017-08-25T21:55:12Z,22.4499910049559,1
351,42973.13,1457.79,22.123,22.81,2017-08-25T23:07:11Z,23.1410035042274,1
352,42973.17,1504.12,9.18,30.85,2017-08-26T00:04:47Z,17.1785344244831,1
353,42973.21,1498.9,20.83,16.17,2017-08-26T01:02:24Z,8.23344232834475,1
354,42973.25,1463.45,21.46,17.97,2017-08-26T02:00:00Z,25.7679628986939,1
355,42973.29,1181.258,27.58,22.02,2017-08-26T02:57:36Z,15.5169571158464,1
356,42973.33,1476.07,25.143,27.728,2017-08-26T03:55:12Z,7.64007434718083,1
357,42973.38,1483.06,30.11,32.628,2017-08-26T05:07:11Z,22.4858104962142,1
358,42973.42,NA,18.58,29.81,2017-08-26T06:04:47Z,21.1157297373411,1
359,42973.46,1132.725,10.07,17.86,2017-08-26T07:02:24Z,15.297172892653,1
360,42973.5,1141.3,21.89,32.73,2017-08-26T08:00:00Z,0.0111233428306923,1
361,42973.54,1521.6,27.85,35.46,2017-08-26T08:57:36Z,18.4029534794146,1
362,42973.58,1493.95,19.66,19.208,2017-08-26T09:55:12Z,17.2287868755284,1
363,42973.63,1171.983,10.63,20.08,2017-08-26T11:07:11Z,10.0595099550496,1
364,42973.67,1496.11,7.72,27.91,2017-08-26T12:04:47Z,16.9657242619037,1
365,42973.71,1166.442,22.25,20.71,2017-08-26T13:02:24Z,22.3216239927512,1
366,42973.75,1522.74,NA,22.24,2017-08-26T14:00:00Z,17.1915519246329,1
367,42973.79,1486.04,15.06,28.09,2017-08-26T14:57:36Z,6.31970611701271,1
368,42973.83,1475.11,10.17,23.83,2017-08-26T15:55:12Z,21.0654802658333,1
369,42973.88,1469.24,26.313,14.732,2017-08-26T17:07:11Z,15.4629571819943,1
370,42973.92,1484.91,25.81,31.72,2017-08-26T18:04:47Z,4.19805596408329,1
371,42973.96,1497.07,14.64,9.54,2017-08-26T19:02:24Z,19.924770469749,1
372,42974,1520.57,15.733,11.444,2017-08-26T20:00:00Z,20.7150174300783,1
373,42974.04,1504.54,29.47,21.27,2017-08-26T20:57:36Z,19.3332572913898,1
374,42974.08,1485.18,19.52,27.13,2017-08-26T21:55:12Z,21.8622123118383,1
375,42974.13,1484.4,8.61,20.72,2017-08-26T23:07:11Z,19.3932803040421,1
376,42974.17,1165.333,21.4,10.94,2017-08-27T00:04:47Z,16.7347695860222,1
377,42974.21,1480.15,14.6,23.75,2017-08-27T01:02:24Z,9.21798315152525,1
378,42974.25,1505.86,15.46,9.596,2017-08-27T02:00:00Z,15.9701228069506,1
379,42974.29,1474.37,11.51,14.736,2017-08-27T02:57:36Z,18.2263456801105,1
380,42974.33,1448.78,10.95,16.112,2017-08-27T03:55:12Z,12.2224121851827,1
381,42974.38,1125.083,9.89,32.936,2017-08-27T05:07:11Z,15.9925963197413,1
382,42974.42,1504.2,20.76,0.872,2017-08-27T06:04:47Z,16.9016195035449,1
383,42974.46,1491.25,30.64,37.45,2017-08-27T07:02:24Z,3.67789997580661,1
384,42974.5,1498.58,16.743,24.89,2017-08-27T08:00:00Z,16.3612397563514,1
385,42974.54,1188.492,21.5,28.07,2017-08-27T08:57:36Z,3.77718238399804,1
386,42974.58,1087.167,27.79,30.07,2017-08-27T09:55:12Z,10.0590579897796,1
387,42974.63,1469.42,13.58,32.22,2017-08-27T11:07:11Z,20.0414197655615,1
388,42974.67,1499.58,21.2,9.956,2017-08-27T12:04:47Z,21.824766946172,1
389,42974.71,1162.183,NA,20.33,2017-08-27T13:02:24Z,21.2748621132918,1
390,42974.75,1502.45,30.92,19.64,2017-08-27T14:00:00Z,20.2997585683197,1
391,42974.79,1516.24,16.83,19.02,2017-08-27T14:57:36Z,9.4706564769551,1
392,42974.83,1506.12,NA,24.35,2017-08-27T15:55:12Z,15.8101361680011,1
393,42974.88,1475.72,11.71,26.61,2017-08-27T17:07:11Z,12.4817902788253,1
394,42974.92,1122.867,7.71,21.9,2017-08-27T18:04:47Z,22.9275173713044,1
395,42974.96,1120.008,20.67,15.09,2017-08-27T19:02:24Z,26.091028710284,1
396,42975,1509.24,18.93,5.86,2017-08-27T20:00:00Z,11.1910849676285,1
397,42975.04,1157.983,18.933,NA,2017-08-27T20:57:36Z,16.1930465153225,1
398,42975.08,1165.567,11.56,NA,2017-08-27T21:55:12Z,11.6752893525303,1
399,42975.13,1051.467,14.32,43.876,2017-08-27T23:07:11Z,20.9897927162221,1
400,42975.17,1497.53,20.213,26.46,2017-08-28T00:04:47Z,20.5641095237484,1
401,42975.21,1130.158,16.95,17.13,2017-08-28T01:02:24Z,21.9881043637528,1
402,42975.25,1484.88,21.15,16.27,2017-08-28T02:00:00Z,21.9680180445059,1
403,42975.29,1492.33,10.03,22.64,2017-08-28T02:57:36Z,20.2841838163721,1
404,42975.33,1116.567,8.81,23.32,2017-08-28T03:55:12Z,14.738658209668,1
405,42975.38,1493.59,12.08,34.71,2017-08-28T05:07:11Z,9.76131379011187,1
406,42975.42,1527.77,16,19.67,2017-08-28T06:04:47Z,17.6252490918232,1
407,42975.46,1178.167,23.54,17.19,2017-08-28T07:02:24Z,12.783026069235,1
408,42975.5,1483.24,14.94,42.46,2017-08-28T08:00:00Z,22.3097463329737,1
409,42975.54,1485.39,28.43,21.37,2017-08-28T08:57:36Z,11.7283846991733,1
410,42975.58,1518.99,19.85,39.948,2017-08-28T09:55:12Z,23.7333094646075,1
411,42975.63,1511.81,29.76,18.224,2017-08-28T11:07:11Z,8.48288898555013,1
412,42975.67,1481.73,12.857,21.86,2017-08-28T12:04:47Z,0.00647852091246773,1
413,42975.71,1507.07,15.64,26.52,2017-08-28T13:02:24Z,8.18595726657379,1
414,42975.75,1087.925,19.16,18.53,2017-08-28T14:00:00Z,19.997238258664,1
415,42975.79,1503.76,27.96,22.83,2017-08-28T14:57:36Z,12.9772136899956,1
416,42975.83,1484.1,20.99,22.99,2017-08-28T15:55:12Z,17.2652068935127,1
417,42975.88,1506.04,19.05,19.45,2017-08-28T17:07:11Z,0.00743483724330919,1
418,42975.92,1486.13,21.1,15.05,2017-08-28T18:04:47Z,25.7114010564451,1
419,42975.96,1104.083,16.13,31.32,2017-08-28T19:02:24Z,11.127129983309,1
420,42976,1491.48,9.06,NA,2017-08-28T20:00:00Z,14.2844257183889,1
421,42976.04,1487.26,18.37,22.34,2017-08-28T20:57:36Z,11.1974050913074,1
422,42976.08,1504.79,14.57,12.81,2017-08-28T21:55:12Z,22.0817627951775,1
423,42976.13,1504.91,23.68,11.748,2017-08-28T23:07:11Z,8.77209553358848,1
424,42976.17,1507.82,29.65,19.29,2017-08-29T00:04:47Z,15.6731825550253,1
425,42976.21,1503,25.6,30.14,2017-08-29T01:02:24Z,17.955340964436,1
426,42976.25,1076.433,26.88,20.29,2017-08-29T02:00:00Z,16.9905507928772,1
427,42976.29,1514.95,18.34,22.27,2017-08-29T02:57:36Z,20.9513665517899,1
428,42976.33,1479.43,31.153,21.77,2017-08-29T03:55:12Z,14.7741231295749,1
429,42976.38,1120.942,16.39,32.93,2017-08-29T05:07:11Z,7.27706848431152,1
430,42976.42,1491.81,29.78,14.25,2017-08-29T06:04:47Z,22.0457966706156,1
431,42976.46,1536.08,21.16,14.8,2017-08-29T07:02:24Z,2.37250791009781,1
432,42976.5,NA,20,5.18,2017-08-29T08:00:00Z,7.4010576290196,1
433,42976.54,1207.917,16.73,27.03,2017-08-29T08:57:36Z,16.8437952746251,1
434,42976.58,1497.25,29.02,30.28,2017-08-29T09:55:12Z,23.7208365915152,1
435,42976.63,1487.12,18.01,15.02,2017-08-29T11:07:11Z,21.7805443163758,1
436,42976.67,1483.17,7.03,26.66,2017-08-29T12:04:47Z,13.5843736805995,1
437,42976.71,1504.28,14.85,23.47,2017-08-29T13:02:24Z,0.738358740776157,1
438,42976.75,1490.59,21.843,20.12,2017-08-29T14:00:00Z,18.4103273716473,1
439,42976.79,1092.3,30.16,16.996,2017-08-29T14:57:36Z,13.9126229124794,1
440,42976.83,1468.86,13.55,27.836,2017-08-29T15:55:12Z,4.46725408602815,1
441,42976.88,1130.8,19.607,20.59,2017-08-29T17:07:11Z,15.7192493268144,1
442,42976.92,1139.9,18.22,33.448,2017-08-29T18:04:47Z,13.0693172001948,1
443,42976.96,NA,25.21,2.228,2017-08-29T19:02:24Z,20.0628746730225,1
444,42977,1078.533,21.107,36.41,2017-08-29T20:00:00Z,10.1814346531458,1
445,42977.04,1494.51,17.82,33.64,2017-08-29T20:57:36Z,8.67677662630918,1
446,42977.08,1482.82,19.35,22.6,2017-08-29T21:55:12Z,22.5599298331082,1
447,42977.13,1510.58,22.77,19.39,2017-08-29T23:07:11Z,9.3392030477169,1
448,42977.17,1514.44,14.88,33.89,2017-08-30T00:04:47Z,19.3959046584639,1
449,42977.21,1122.167,19.55,32.37,2017-08-30T01:02:24Z,16.0680044708288,1
450,42977.25,1139.433,24.53,15.49,2017-08-30T02:00:00Z,19.324012288044,1
451,42977.29,1525.96,NA,21.54,2017-08-30T02:57:36Z,23.8325572517921,1
452,42977.33,1534.75,12.797,17.948,2017-08-30T03:55:12Z,21.1986273193702,1
453,42977.38,1103.092,25.05,35.07,2017-08-30T05:07:11Z,25.3997555190774,1
454,42977.42,1510.45,20.41,15.69,2017-08-30T06:04:47Z,20.4973983722695,1
455,42977.46,1142.408,12.99,26.51,2017-08-30T07:02:24Z,0.0107674201817758,1
456,42977.5,1506.13,8.29,12.44,2017-08-30T08:00:00Z,26.8836665476139,1
457,42977.54,1475.52,20.55,20.83,2017-08-30T08:57:36Z,16.9921427437518,1
458,42977.58,1153.375,28.03,0.756,2017-08-30T09:55:12Z,17.9520181762151,1
459,42977.63,1466.29,12.847,10.108,2017-08-30T11:07:11Z,15.0345837337867,1
460,42977.67,1090.025,15.34,37.344,2017-08-30T12:04:47Z,23.0149487248417,1
461,42977.71,1499.53,16.59,27.9,2017-08-30T13:02:24Z,26.2431553548488,1
462,42977.75,1503.37,21.01,18.06,2017-08-30T14:00:00Z,18.0619944889275,1
463,42977.79,1526.51,26.893,3.3,2017-08-30T14:57:36Z,20.3661585491084,1
464,42977.83,1467.14,19.557,15.83,2017-08-30T15:55:12Z,11.6047848015853,1
465,42977.88,1463.88,17.57,24.07,2017-08-30T17:07:11Z,18.0659892765956,1
466,42977.92,1505.91,14.47,27.15,2017-08-30T18:04:47Z,18.9766703077231,1
467,42977.96,1467.13,12.11,36.956,2017-08-30T19:02:24Z,11.4592200506306,1
468,42978,1480.5,12.847,13.088,2017-08-30T20:00:00Z,15.2168251603783,1
469,42978.04,1503.13,27.027,10.63,2017-08-30T20:57:36Z,18.2182782300761,1
470,42978.08,1486.14,15.007,11.652,2017-08-30T21:55:12Z,19.5452405485919,1
471,42978.13,1509.6,19.04,16.14,2017-08-30T23:07:11Z,14.0411437324845,1
472,42978.17,1507.02,14.39,24.14,2017-08-31T00:04:47Z,17.0229765146328,1
473,42978.21,1143.867,13.157,14.748,2017-08-31T01:02:24Z,16.1288225355476,1
474,42978.25,1510.22,8.24,19.13,2017-08-31T02:00:00Z,22.2475077774041,1
475,42978.29,1115.925,24.37,0.924,2017-08-31T02:57:36Z,18.231670551798,1
476,42978.33,NA,27.68,23.54,2017-08-31T03:55:12Z,9.04315238645945,1
477,42978.38,1519.07,14.78,NA,2017-08-31T05:07:11Z,9.05753784893088,1
478,42978.42,1116.567,21.91,24.436,2017-08-31T06:04:47Z,18.2596205319238,1
479,42978.46,1109.508,28.56,3.488,2017-08-31T07:02:24Z,13.6484963617985,1
480,42978.5,1222.092,26.04,0,2017-08-31T08:00:00Z,13.6562800409728,1
481,42978.54,1203.6,13.28,23.488,2017-08-31T08:57:36Z,20.8191972906566,1
482,42978.58,1476.77,10.44,30.62,2017-08-31T09:55:12Z,13.4894010629067,1
483,42978.63,1169.067,18.08,24.78,2017-08-31T11:07:11Z,2.05412840657579,1
484,42978.67,1218.942,8.29,9.368,2017-08-31T12:04:47Z,11.9877744240708,1
485,42978.71,1534.45,16.8,13.568,2017-08-31T13:02:24Z,20.5820370018366,1
486,42978.75,1497.98,19.603,5.67,2017-08-31T14:00:00Z,NA,1
487,42978.79,1518.59,26.03,26.13,2017-08-31T14:57:36Z,21.1183740341676,1
488,42978.83,1498.42,19.26,22.66,2017-08-31T15:55:12Z,18.8258166066044,1
489,42978.88,1501.66,16.52,25.74,2017-08-31T17:07:11Z,24.4158889723554,1
490,42978.92,1477.84,24.46,16.476,2017-08-31T18:04:47Z,16.3078814854268,1
491,42978.96,1112.133,33.137,24.23,2017-08-31T19:02:24Z,13.3337586349473,1
492,42979,1145.325,10.45,32.73,2017-08-31T20:00:00Z,19.7226186583111,1
493,42979.04,1167.317,27.837,10.12,2017-08-31T20:57:36Z,11.313858684352,1
494,42979.08,1494.4,28.237,26.94,2017-08-31T21:55:12Z,17.7120965041694,1
495,42979.13,1477.13,18.29,35.83,2017-08-31T23:07:11Z,3.29446531379835,1
496,42979.17,1489.08,17.29,16.19,2017-09-01T00:04:47Z,16.7600815178086,1
497,42979.21,1444.13,8.03,32.81,2017-09-01T01:02:24Z,4.92005731013143,1
498,42979.25,1085.183,30.52,18.64,2017-09-01T02:00:00Z,14.3352256856904,1
499,42979.29,1510.88,21.2,NA,2017-09-01T02:57:36Z,17.7019906233929,1
500,42979.33,1507.12,11.7,27.55,2017-09-01T03:55:12Z,8.78100548371766,1
501,42979.38,1471.76,15.23,37.17,2017-09-01T05:07:11Z,25.0173677783197,1
502,42979.42,1530.98,28.4,21.79,2017-09-01T06:04:47Z,16.5131977341195,1
503,42979.46,1494.57,15.7,22.08,2017-09-01T07:02:24Z,21.7353455002371,1
504,42979.5,1191.292,14.823,30.03,2017-09-01T08:00:00Z,12.8402770840341,1
505,42979.54,1470.52,19.02,27.67,2017-09-01T08:57:36Z,10.0255094650532,1
506,42979.58,1478.03,28.19,13.8,2017-09-01T09:55:12Z,13.3802816818631,1
507,42979.63,1470.46,26.84,19.72,2017-09-01T11:07:11Z,18.1121536918968,1
508,42979.67,1471.32,25.87,22.17,2017-09-01T12:04:47Z,16.1985770061224,1
509,42979.71,1121.408,22.75,34.49,2017-09-01T13:02:24Z,21.7121484247625,1
510,42979.75,1505.97,19.937,22.99,2017-09-01T14:00:00Z,18.5125026418059,1
511,42979.79,1525.85,16.25,19.49,2017-09-01T14:57:36Z,9.69305942086801,1
512,42979.83,1506.65,NA,21.57,2017-09-01T15:55:12Z,18.3624601559551,1
513,42979.88,1497.61,29.76,26.38,2017-09-01T17:07:11Z,6.73207552908264,1
514,42979.92,1500.73,9.84,13.784,2017-09-01T18:04:47Z,10.3332188787285,1
515,42979.96,1149.933,24.3,12.36,2017-09-01T19:02:24Z,14.4421844601938,1
516,42980,1101.983,23.82,12.02,2017-09-01T20:00:00Z,7.41563471861897,1
517,42980.04,1481.02,16.01,20.5,2017-09-01T20:57:36Z,13.5239611980912,1
518,42980.08,1497.53,7.13,9.476,2017-09-01T21:55:12Z,19.5153405573807,1
519,42980.13,1491.09,18.737,28.792,2017-09-01T23:07:11Z,25.1097249349065,1
520,42980.17,1495.64,25.31,16.27,2017-09-02T00:04:47Z,20.9837658902402,1
521,42980.21,1503.42,28.843,22.67,2017-09-02T01:02:24Z,16.7437607436553,1
522,42980.25,1514.36,21.6,26.35,2017-09-02T02:00:00Z,18.1057714239874,1
523,42980.29,1454.16,22,15.47,2017-09-02T02:57:36Z,12.8149742634408,1
524,42980.33,1154.017,16.86,13.54,2017-09-02T03:55:12Z,19.3958438293599,1
525,42980.38,1495.75,16.53,31.01,2017-09-02T05:07:11Z,17.294105190916,1
526,42980.42,1502.31,18.683,29.65,2017-09-02T06:04:47Z,22.5776905321642,1
527,42980.46,1494.07,15.65,31.3,2017-09-02T07:02:24Z,16.6768106353549,1
528,42980.5,1119.892,17.23,21.396,2017-09-02T08:00:00Z,14.3915038849352,1
529,42980.54,1507.54,10.43,41.31,2017-09-02T08:57:36Z,13.8832906392731,1
530,42980.58,1500.9,20.7,10.96,2017-09-02T09:55:12Z,10.8549056934526,1
531,42980.63,1158.858,16.39,14.132,2017-09-02T11:07:11Z,12.5065058353911,1
532,42980.67,1191.7,13.713,21.64,2017-09-02T12:04:47Z,10.2453116762074,1
533,42980.71,1496.6,16.29,27.64,2017-09-02T13:02:24Z,11.3914272967585,1
534,42980.75,1506.06,19.23,25.912,2017-09-02T14:00:00Z,0.382120946826405,1
535,42980.79,1112.133,25.48,35.15,2017-09-02T14:57:36Z,12.6330002238402,1
536,42980.83,1175.25,23.277,15.736,2017-09-02T15:55:12Z,14.3962488391666,1
537,42980.88,1476.03,19.11,24.06,2017-09-02T17:07:11Z,14.6351071930348,1
538,42980.92,1116.217,19.29,36.2,2017-09-02T18:04:47Z,24.2796588182943,1
539,42980.96,1505.28,29.38,26.89,2017-09-02T19:02:24Z,26.6499110609682,1
540,42981,1144.625,22.51,27.08,2017-09-02T20:00:00Z,19.8023092451413,1
541,42981.04,1499.13,17.923,12.15,2017-09-02T20:57:36Z,19.5555559647382,1
542,42981.08,NA,11.937,9.06,2017-09-02T21:55:12Z,5.5531376811606,1
543,42981.13,1506.74,23.33,14.61,2017-09-02T23:07:11Z,6.41808441082001,1
544,42981.17,1494.26,19.14,36.22,2017-09-03T00:04:47Z,17.8117223455733,1
545,42981.21,1521.3,28.253,5.85,2017-09-03T01:02:24Z,15.1572944470954,1
546,42981.25,1114,29.06,18.34,2017-09-03T02:00:00Z,11.9228488541015,1
547,42981.29,1224.017,21.43,29.18,2017-09-03T02:57:36Z,10.605152116307,1
548,42981.33,1512.47,13.71,24.56,2017-09-03T03:55:12Z,16.4063913413015,1
549,42981.38,1093.058,10.26,11.196,2017-09-03T05:07:11Z,0.0127721781590636,1
550,42981.42,1527.56,23.377,10.06,2017-09-03T06:04:47Z,8.4900126177682,1
551,42981.46,1515.11,14.487,32.388,2017-09-03T07:02:24Z,22.3863630764252,1
552,42981.5,1500.34,22.69,17.09,2017-09-03T08:00:00Z,14.6908275734777,1
553,42981.54,1465.93,24.39,27.83,2017-09-03T08:57:36Z,10.9554616994764,1
554,42981.58,1501.69,24.64,29.09,2017-09-03T09:55:12Z,17.7438773721739,1
555,42981.63,1151.508,10.28,25.67,2017-09-03T11:07:11Z,19.9574826003656,1
556,42981.67,1482.41,20.513,14.52,2017-09-03T12:04:47Z,22.6507194608251,1
557,42981.71,1469.62,20.15,36.88,2017-09-03T13:02:24Z,20.8117459925422,1
558,42981.75,1496.38,20.31,33.96,2017-09-03T14:00:00Z,11.7863804694823,1
559,42981.79,1516.43,28.46,15.87,2017-09-03T14:57:36Z,24.1557299793985,1
560,42981.83,1485.15,19.43,34.19,2017-09-03T15:55:12Z,20.4405105684281,1
561,42981.88,1228.217,30.11,24.55,2017-09-03T17:07:11Z,19.465488621437,1
562,42981.92,1447.95,8.71,22.43,2017-09-03T18:04:47Z,14.861652235072,1
563,42981.96,1496.17,31.27,14.59,2017-09-03T19:02:24Z,24.5819829325026,1
564,42982,1501.78,19.11,31.83,2017-09-03T20:00:00Z,9.68451842381044,1
565,42982.04,1040.442,23.84,33.79,2017-09-03T20:57:36Z,9.75434943554482,1
566,42982.08,1147.542,18.13,12.2,2017-09-03T21:55:12Z,18.6392516402327,1
567,42982.13,1475.67,18.94,15.2,2017-09-03T23:07:11Z,11.6042806388795,1
568,42982.17,1497.88,22.033,24.54,2017-09-04T00:04:47Z,10.0150308632475,1
569,42982.21,1441.41,10.5,26.06,2017-09-04T01:02:24Z,18.0336075058064,1
570,42982.25,1449.82,13.82,12.46,2017-09-04T02:00:00Z,24.6296494384719,1
571,42982.29,1488.16,19.73,0,2017-09-04T02:57:36Z,14.8639632298581,1
572,42982.33,1497.73,16.88,16.01,2017-09-04T03:55:12Z,20.6443951505867,1
573,42982.38,1480.81,NA,26.56,2017-09-04T05:07:11Z,10.1723271853836,1
574,42982.42,1101.925,16.41,20.68,2017-09-04T06:04:47Z,11.2828837818642,1
575,42982.46,1155.067,21.683,24.48,2017-09-04T07:02:24Z,12.9224420731548,1
576,42982.5,1509.7,21.08,26.75,2017-09-04T08:00:00Z,14.1313777025504,1
577,42982.54,1501.67,13.7,0,2017-09-04T08:57:36Z,23.7724220494465,1
578,42982.58,1195.783,14.26,31.584,2017-09-04T09:55:12Z,23.1543864294277,1
579,42982.63,1508.63,16.46,20.78,2017-09-04T11:07:11Z,16.842235495315,1
580,42982.67,1532.47,23.58,29.34,2017-09-04T12:04:47Z,21.7656456168629,1
581,42982.71,1528.24,27.65,25.51,2017-09-04T13:02:24Z,21.0309714022505,1
582,42982.75,1532.44,15.66,36.568,2017-09-04T14:00:00Z,10.4788235157981,1
583,42982.79,1510.06,12.96,36.496,2017-09-04T14:57:36Z,22.7333526533977,1
584,42982.83,1502.79,13.77,NA,2017-09-04T15:55:12Z,11.8604947385497,1
585,42982.88,1474.09,21.13,NA,2017-09-04T17:07:11Z,22.2345067748223,1
586,42982.92,1165.625,25.31,39,2017-09-04T18:04:47Z,0.0102826906301337,1
587,42982.96,1223.433,27.24,25.64,2017-09-04T19:02:24Z,18.2187284690298,1
588,42983,1465.65,9.13,2.524,2017-09-04T20:00:00Z,12.5797674731837,1
589,42983.04,1470.63,19.85,22.53,2017-09-04T20:57:36Z,23.0370568725398,1
590,42983.08,1093.583,15.15,18.844,2017-09-04T21:55:12Z,11.8217860707729,1
591,42983.13,1486.27,13.89,29.58,2017-09-04T23:07:11Z,21.9192084450689,1
592,42983.17,1529.45,23.69,27.02,2017-09-05T00:04:47Z,12.3351460361288,1
593,42983.21,1120.942,14.97,25.1,2017-09-05T01:02:24Z,19.5577801007171,1
594,42983.25,1461.09,17.82,16.49,2017-09-05T02:00:00Z,16.8712779222024,1
595,42983.29,1167.083,27.36,26.54,2017-09-05T02:57:36Z,13.5033900745789,1
596,42983.33,1143.342,21.29,29.81,2017-09-05T03:55:12Z,18.7044495922983,1
597,42983.38,1498.86,15.907,34.05,2017-09-05T05:07:11Z,23.1444157522986,1
598,42983.42,1505.02,28.34,8.536,2017-09-05T06:04:47Z,13.664067965186,1
599,42983.46,1492.82,18.34,29.13,2017-09-05T07:02:24Z,15.7180585475071,1
600,42983.5,1505.46,23.92,28.18,2017-09-05T08:00:00Z,7.6962245802278,1
601,42983.54,1511.07,21.36,14.61,2017-09-05T08:57:36Z,8.40961848910551,1
602,42983.58,1138.5,13.767,17.21,2017-09-05T09:55:12Z,14.8722871796948,1
603,42983.63,1085.358,12.72,4.304,2017-09-05T11:07:11Z,20.844602336847,1
604,42983.67,NA,19.867,21.7,2017-09-05T12:04:47Z,18.3010905900965,1
605,42983.71,1505.97,30.8,43.61,2017-09-05T13:02:24Z,17.9919807295717,1
606,42983.75,1511.09,10.22,18.49,2017-09-05T14:00:00Z,19.8349791198543,1
607,42983.79,1122.925,15.8,31.86,2017-09-05T14:57:36Z,19.5905973895636,1
608,42983.83,1477.68,22.68,11.87,2017-09-05T15:55:12Z,19.2939925216692,1
609,42983.88,1112.95,14.85,12.75,2017-09-05T17:07:11Z,13.2555154896324,1
610,42983.92,1476.22,13.49,12.368,2017-09-05T18:04:47Z,21.6351605145394,1
611,42983.96,1482.01,25.023,30.424,2017-09-05T19:02:24Z,23.7419528577799,1
612,42984,1530.69,21.31,33.1,2017-09-05T20:00:00Z,13.7804233857745,1
613,42984.04,1133.25,20.153,24.4,2017-09-05T20:57:36Z,8.60641988634667,1
614,42984.08,1495.54,16.82,14.68,2017-09-05T21:55:12Z,14.8524457272992,1
615,42984.13,1483.54,17.09,5.48,2017-09-05T23:07:11Z,21.2200786464773,1
616,42984.17,1511.15,29.76,29.45,2017-09-06T00:04:47Z,13.4621202322705,1
617,42984.21,1502.18,17.68,29.81,2017-09-06T01:02:24Z,17.4325115854466,1
618,42984.25,1507.16,18.25,24.75,2017-09-06T02:00:00Z,21.328310170097,1
619,42984.29,1483.72,25.617,16.36,2017-09-06T02:57:36Z,9.6432970884292,1
620,42984.33,1144.858,30.45,24.87,2017-09-06T03:55:12Z,18.8324788941157,1
